Brand Name,Shirt Name,Rating,Price,URL,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
Try This,"Color Block Men Round or Crew White, Blue T-Shirt",4,359,https://www.flipkart.com/try-color-block-men-round-crew-white-blue-t-shirt/p/itmf8u8tcgvxtesv?pid=TSHF8TZE44SVHWTF&lid=LSTTSHF8TZE44SVHWTFK76POD&marketplace=FLIPKART&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHF8TZE44SVHWTF.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,9041,"White, Blue",Full Sleeve,Round or Crew,Cotton Blend,S,2
LIFEIDEA,"Solid Men Hooded Neck Red, Black T-Shirt",4.1,284,https://www.flipkart.com/lifeidea-solid-men-hooded-neck-red-black-t-shirt/p/itmfdj9xzftzh5rq?pid=TSHF8VZMFYH8HUXN&lid=LSTTSHF8VZMFYH8HUXN1FOEDA&marketplace=FLIPKART&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHF8VZMFYH8HUXN.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,5302,BLACK,Sleeveless,Hooded Neck,Pure Cotton,Regular,2
UZEE,Striped Men Round Neck Maroon T-Shirt,4,284,https://www.flipkart.com/uzee-striped-men-round-neck-maroon-t-shirt/p/itma254f1971b0be?pid=TSHFNZUFCDFTHQ9V&lid=LSTTSHFNZUFCDFTHQ9VT3N7MV&marketplace=FLIPKART&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFNZUFCDFTHQ9V.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,2904,NAVY MEHROON,Full Sleeve,Round Neck,Pure Cotton,Regular,2
The EG Store,Color Block Men Round Neck Red T-Shirt,3.8,328,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itma955b401c2425?pid=TSHFGXTNP9YNGNVC&lid=LSTTSHFGXTNP9YNGNVCH2ADBO&marketplace=FLIPKART&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=en_GlZxtjWLdg5hX1CKu87jGpP7yZi6xEY3JNN18Ei%2FWxaPx9dWxpryWQBGpRlrTwW2md9YHhnRXdeTppJzUR69MQ%3D%3D&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,14194,Red,Full Sleeve,Round Neck,Polycotton,Slim,2
Smartees,"Typography Men Round Neck Maroon, Black T-Shirt",3.8,349,https://www.flipkart.com/smartees-typography-men-round-neck-maroon-black-t-shirt/p/itm87a1dced2379f?pid=TSHFPHQBQPU9VBJD&lid=LSTTSHFPHQBQPU9VBJDF1BEYG&marketplace=FLIPKART&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFPHQBQPU9VBJD.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,387,Maroon & Black,Full Sleeve,Round Neck,Cotton Blend,Slim Fit,2
Try This,Color Block Men Round Neck Maroon T-Shirt,4,335,https://www.flipkart.com/try-color-block-men-round-neck-maroon-t-shirt/p/itm1e9001f0244a3?pid=TSHFGMGKGHE3SCTR&lid=LSTTSHFGMGKGHE3SCTRY9EQZ0&marketplace=FLIPKART&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFGMGKGHE3SCTR.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,5799,Maroon,Full Sleeve,Round Neck,Cotton Blend,S,2
Ducati,Color Block Men Polo Neck Multicolor T-Shirt,4.6,770,https://www.flipkart.com/ducati-color-block-men-polo-neck-multicolor-t-shirt/p/itm225c0f4eac7e2?pid=TSHFKWV8ZWRJ8CKY&lid=LSTTSHFKWV8ZWRJ8CKYJU1LBQ&marketplace=FLIPKART&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFKWV8ZWRJ8CKY.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,12,Multicolor,Half Sleeve,Polo Neck,Pure Cotton,Slim Fit,2
Maniac,"Color Block Men Round Neck White, Black, Yellow T-Shirt",4,419,https://www.flipkart.com/maniac-color-block-men-round-neck-white-black-yellow-t-shirt/p/itmff9e6pweufykf?pid=TSHFF9CCXEKQXQCD&lid=LSTTSHFF9CCXEKQXQCDV73P4T&marketplace=FLIPKART&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFF9CCXEKQXQCD.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,14605,White,Short Sleeve,Round Neck,Pure Cotton,Slim Fit,2
Smartees,Striped Men Round Neck Maroon T-Shirt,3.8,299,https://www.flipkart.com/smartees-striped-men-round-neck-maroon-t-shirt/p/itmf1c7b58fbe56d?pid=TSHFPHQ9YVFK9FBV&lid=LSTTSHFPHQ9YVFK9FBVU3P5CV&marketplace=FLIPKART&srno=s_2_49&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFPHQ9YVFK9FBV.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,124,Maroon,Full Sleeve,Round Neck,Cotton Blend,Slim Fit,2
Tripr,"Solid Men Hooded Neck Light Blue, Black, Grey T-Shirt",4,659,https://www.flipkart.com/tripr-solid-men-hooded-neck-light-blue-black-grey-t-shirt/p/itm4d739d860f21b?pid=TSHFSXGQ3BSZG7UJ&lid=LSTTSHFSXGQ3BSZG7UJ7DYBRH&marketplace=FLIPKART&srno=s_2_50&otracker=search&otracker1=search&fm=organic&iid=en_GlZxtjWLdg5hX1CKu87jGpP7yZi6xEY3JNN18Ei%2FWxYHefldFNGL4RYXqFhiMhyYTmPaGu7SlaspqIsGaVIllQ%3D%3D&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,31622,brand_multicolor5,Full Sleeve,Hooded Neck,Cotton Blend,Regular,2
LEWEL,"Color Block Men Hooded Neck White, Blue, Yellow T-Shirt",4,469,https://www.flipkart.com/lewel-color-block-men-hooded-neck-white-blue-yellow-t-shirt/p/itmdeb5477c07276?pid=TSHFGXA992XGBHYR&lid=LSTTSHFGXA992XGBHYRD9FMSU&marketplace=FLIPKART&srno=s_2_51&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFGXA992XGBHYR.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,72054,"Yellow, White, Blue",Full Sleeve,Hooded Neck,Cotton Blend,Regular,2
Tripr,"Printed Men Hooded Neck Red, Black T-Shirt",3.9,616,https://www.flipkart.com/tripr-printed-men-hooded-neck-red-black-t-shirt/p/itmccac1b4da1548?pid=TSHFSH7Q4BYRBXQU&lid=LSTTSHFSH7Q4BYRBXQU2DNFPJ&marketplace=FLIPKART&srno=s_2_52&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFSH7Q4BYRBXQU.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,11395,brand_multicolor,Full Sleeve,Hooded Neck,Cotton Blend,Regular,2
Tripr,Printed Men Round Neck Dark Blue T-Shirt,3.9,333,https://www.flipkart.com/tripr-printed-men-round-neck-dark-blue-t-shirt/p/itmf66aeb6878dc1?pid=TSHFD2KTCKP6YWZR&lid=LSTTSHFD2KTCKP6YWZRIYXF8K&marketplace=FLIPKART&srno=s_2_53&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFD2KTCKP6YWZR.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,50604,brand_multicolor,Full Sleeve,Round Neck,Cotton Blend,Regular,2
The EG Store,Color Block Men Round Neck Grey T-Shirt,3.8,319,https://www.flipkart.com/eg-store-color-block-men-round-neck-grey-t-shirt/p/itm0534a077dd6e0?pid=TSHFEJWYH7Y9SAKJ&lid=LSTTSHFEJWYH7Y9SAKJRNUHE3&marketplace=FLIPKART&srno=s_2_54&otracker=search&otracker1=search&fm=organic&iid=en_GlZxtjWLdg5hX1CKu87jGpP7yZi6xEY3JNN18Ei%2FWxaxtDRRXdQhViFv8YhE6KDE5pZh0Ig4CxtHQ%2FWAcbEKiA%3D%3D&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,2127,Grey,Short Sleeve,Round Neck,Polycotton,Slim,2
rockhard,Self Design Men Round Neck Pink T-Shirt,3.8,289,https://www.flipkart.com/rockhard-self-design-men-round-neck-pink-t-shirt/p/itmfgu2z6gkxnwdp?pid=TSHFHBQNBVJCFZDE&lid=LSTTSHFHBQNBVJCFZDEDTZFOI&marketplace=FLIPKART&srno=s_2_55&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFHBQNBVJCFZDE.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,99,PINK,Half Sleeve,Round Neck,Cotton Blend,Regular,2
Roden,Striped Men Round Neck Yellow T-Shirt,4,599,https://www.flipkart.com/roden-striped-men-round-neck-yellow-t-shirt/p/itm7706565ccb5da?pid=TSHFH882MHDWFZKK&lid=LSTTSHFH882MHDWFZKKGHPOOT&marketplace=FLIPKART&srno=s_2_56&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFH882MHDWFZKK.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,9281,Yellow,Half Sleeve,Round Neck,Pure Cotton,Slim,2
Aelomart,"Color Block Men Round Neck White, Black T-Shirt",4,399,https://www.flipkart.com/aelomart-color-block-men-round-neck-white-black-t-shirt/p/itmfgqyfctgd5zkz?pid=TSHFGQWSPPTXZQS9&lid=LSTTSHFGQWSPPTXZQS9SVGQCU&marketplace=FLIPKART&srno=s_2_57&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFGQWSPPTXZQS9.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,7275,"White, Black",Short Sleeve,Round Neck,Pure Cotton,Regular,2
Tripr,Typography Men Hooded Neck Multicolor T-Shirt,4.1,616,https://www.flipkart.com/tripr-typography-men-hooded-neck-multicolor-t-shirt/p/itm96c35dabc3e20?pid=TSHFPSFGNRZT7QGU&lid=LSTTSHFPSFGNRZT7QGU3YIT4H&marketplace=FLIPKART&srno=s_2_58&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFPSFGNRZT7QGU.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,2496,brand_multicolor1,Full Sleeve,Hooded Neck,Cotton Blend,Regular,2
Try This,Checkered Men Polo Neck Blue T-Shirt,3.9,435,https://www.flipkart.com/try-checkered-men-polo-neck-blue-t-shirt/p/itme866b350e5bc0?pid=TSHFGCZANHS3RMTM&lid=LSTTSHFGCZANHS3RMTMUCNHGE&marketplace=FLIPKART&srno=s_2_59&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFGCZANHS3RMTM.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,5932,Blue,Full Sleeve,Polo Neck,Cotton Blend,S,2
Peter England University,Solid Men Henley Neck White T-Shirt,4.5,719,https://www.flipkart.com/peter-england-university-solid-men-henley-neck-white-t-shirt/p/itm9eec9750c8a21?pid=TSHFKYBUZQ7WJGHP&lid=LSTTSHFKYBUZQ7WJGHPR3NVM6&marketplace=FLIPKART&srno=s_2_60&otracker=search&otracker1=search&fm=organic&iid=en_GlZxtjWLdg5hX1CKu87jGpP7yZi6xEY3JNN18Ei%2FWxY2Rn6C2c3bvC4irEsviJcARkCzMhpBbH75a307msQspA%3D%3D&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,14,white,Short Sleeve,Henley Neck,Polycotton,Regular,2
JUGULAR,Color Block Men Polo Neck Multicolor T-Shirt,3.9,399,https://www.flipkart.com/jugular-color-block-men-polo-neck-multicolor-t-shirt/p/itmff9tuhgzhdphd?pid=TSHFF97XQBX2AU9G&lid=LSTTSHFF97XQBX2AU9G9PR8VZ&marketplace=FLIPKART&srno=s_2_61&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFF97XQBX2AU9G.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,5936,Black,Full Sleeve,Polo Neck,Cotton,REGULAR,2
Sarfira,Solid Men Turtle Neck Black T-Shirt,4,349,https://www.flipkart.com/sarfira-solid-men-turtle-neck-black-t-shirt/p/itme32e46058767f?pid=TSHFJVRWMTWEVGGZ&lid=LSTTSHFJVRWMTWEVGGZGK0VTJ&marketplace=FLIPKART&srno=s_2_62&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFJVRWMTWEVGGZ.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,663,Matt Black,Half Sleeve,Turtle Neck,Cotton Silk,Loose,2
Tripr,Printed Men Hooded Neck White T-Shirt,3.9,360,https://www.flipkart.com/tripr-printed-men-hooded-neck-white-t-shirt/p/itm050d6abf06211?pid=TSHFJXEAE4ZBX5T5&lid=LSTTSHFJXEAE4ZBX5T5V9LDFP&marketplace=FLIPKART&srno=s_2_63&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFJXEAE4ZBX5T5.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,11395,brand_multicolor5,Full Sleeve,Hooded Neck,Cotton Blend,Regular,2
Tripr,"Solid Men Hooded Neck Dark Blue, Light Blue, Grey T-Shi...",4,649,https://www.flipkart.com/tripr-solid-men-hooded-neck-dark-blue-light-grey-t-shirt/p/itmf9c9acc4c5bf0?pid=TSHFSXGQBHYRQAHA&lid=LSTTSHFSXGQBHYRQAHAAX3M5J&marketplace=FLIPKART&srno=s_2_64&otracker=search&otracker1=search&fm=organic&iid=en_GlZxtjWLdg5hX1CKu87jGpP7yZi6xEY3JNN18Ei%2FWxZl%2BllSlABYPjALM0qiVdeu6Jv9xBCCthjjR3KoTNdHXQ%3D%3D&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,31622,brand_multicolor4,Full Sleeve,Hooded Neck,Cotton Blend,Regular,2
Diwazzo,Color Block Men Round Neck Blue T-Shirt,3.9,284,https://www.flipkart.com/diwazzo-color-block-men-round-neck-blue-t-shirt/p/itmf7gngksebzxhk?pid=TSHF7HHRJX35DVGE&lid=LSTTSHF7HHRJX35DVGEFC2UHQ&marketplace=FLIPKART&srno=s_2_65&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHF7HHRJX35DVGE.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,15834,Blue,Full Sleeve,Round Neck,Cotton Blend,Regular,2
Try This,Color Block Men Round Neck Black T-Shirt,4,335,https://www.flipkart.com/try-color-block-men-round-neck-black-t-shirt/p/itmfe3mjy7p9absw?pid=TSHFE3DSGEFVRAXD&lid=LSTTSHFE3DSGEFVRAXD3W7QLV&marketplace=FLIPKART&srno=s_2_66&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFE3DSGEFVRAXD.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,7068,Black,3/4 Sleeve,Round Neck,Polycotton,S,2
ADIDAS,Graphic Print Men Round Neck Grey T-Shirt,4.5,979,https://www.flipkart.com/adidas-graphic-print-men-round-neck-grey-t-shirt/p/itme0181a7834ac6?pid=TSHFZF6KYH7GXESD&lid=LSTTSHFZF6KYH7GXESDHFGB8X&marketplace=FLIPKART&srno=s_2_67&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFZF6KYH7GXESD.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,15,DGREYH/GLOAMB,Short Sleeve,Round Neck,Cotton Viscose Blend,Regular,2
Kay Dee,Typography Men Hooded Neck Black T-Shirt,4,284,https://www.flipkart.com/kay-dee-typography-men-hooded-neck-black-t-shirt/p/itme78b6cc4de730?pid=TSHFJV5VXF5GGJWV&lid=LSTTSHFJV5VXF5GGJWVXI6EKJ&marketplace=FLIPKART&srno=s_2_68&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFJV5VXF5GGJWV.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,17668,Black,Full Sleeve,Hooded Neck,Cotton Blend,Slim Fit,2
ADIDAS,Sporty Men Round Neck Blue T-Shirt,4.4,889,https://www.flipkart.com/adidas-sporty-men-round-neck-blue-t-shirt/p/itmeb035f7e89646?pid=TSHFGP4VYE62ZRH3&lid=LSTTSHFGP4VYE62ZRH32J1DNE&marketplace=FLIPKART&srno=s_2_69&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFGP4VYE62ZRH3.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,9,LEGINK/WHITE,Short Sleeve,Round Neck,Cotton Viscose Blend,Regular,2
THE EG STORE,Color Block Men Round Neck Red T-Shirt,3.7,299,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itmf5cdaff36e6f1?pid=TSHFGSYMPW3WGMGZ&lid=LSTTSHFGSYMPW3WGMGZI83QXE&marketplace=FLIPKART&srno=s_2_70&otracker=search&otracker1=search&fm=organic&iid=en_GlZxtjWLdg5hX1CKu87jGpP7yZi6xEY3JNN18Ei%2FWxa%2BFpAmSEi24r7UCQZoGCZf2fa2LVrgm5EN95EgJUwM%2FA%3D%3D&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,166,Red,Half Sleeve,Round Neck,Polycotton,THE EG STORE,2
Weft,Color Block Men V Neck Maroon T-Shirt,,239,https://www.flipkart.com/weft-color-block-men-v-neck-maroon-t-shirt/p/itm8be302738c908?pid=TSHF94NKSMYQYWPN&lid=LSTTSHF94NKSMYQYWPNJLJDDI&marketplace=FLIPKART&srno=s_2_71&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHF94NKSMYQYWPN.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,,Red,Half Sleeve,Round Neck,Polycotton,THE EG STORE,2
THE EG STORE,Color Block Men Round Neck Red T-Shirt,3.7,299,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itmf5cdaff36e6f1?pid=TSHFGSYMGNEBEGFR&lid=LSTTSHFGSYMGNEBEGFRA4CSYL&marketplace=FLIPKART&srno=s_2_72&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFGSYMGNEBEGFR.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,166,Red,Half Sleeve,Round Neck,Polycotton,THE EG STORE,2
ADIDAS,Printed Men Round Neck Blue T-Shirt,4.2,989,https://www.flipkart.com/adidas-printed-men-round-neck-blue-t-shirt/p/itm1e794ca1ca459?pid=TSHFGP3XGHUYFAYU&lid=LSTTSHFGP3XGHUYFAYUNBJKY3&marketplace=FLIPKART&srno=s_2_73&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFGP3XGHUYFAYU.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,49,CROYAL,Half Sleeve,Round Neck,Pure Cotton,Regular,2
FLEXIMAA,Printed Men Round or Crew Blue T-Shirt,3.9,379,https://www.flipkart.com/fleximaa-printed-men-round-crew-blue-t-shirt/p/itmf3ytaytw9nsjz?pid=TSHEYK2EZHYXBRV5&lid=LSTTSHEYK2EZHYXBRV5ORZST3&marketplace=FLIPKART&srno=s_2_74&otracker=search&otracker1=search&fm=organic&iid=en_GlZxtjWLdg5hX1CKu87jGpP7yZi6xEY3JNN18Ei%2FWxY55Xj9TwinYicrm3CE9DfGH8RA9HdAu%2BJGI1tlHeUvKg%3D%3D&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,2142,Navy Blue,Full Sleeve,Round or Crew,Cotton Blend,Regular,2
Tripr,"Printed Men Hooded Neck Red, White T-Shirt",4,616,https://www.flipkart.com/tripr-printed-men-hooded-neck-red-white-t-shirt/p/itm04b8cb54fe13f?pid=TSHFSH7PNPKJ3DSF&lid=LSTTSHFSH7PNPKJ3DSFPVSZW6&marketplace=FLIPKART&srno=s_2_75&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFSH7PNPKJ3DSF.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,2588,brand_multicolor222,Full Sleeve,Hooded Neck,Cotton Blend,Regular,2
Metronaut,Self Design Men Polo Neck Grey T-Shirt,3.9,399,https://www.flipkart.com/metronaut-self-design-men-polo-neck-grey-t-shirt/p/itmffdhhfx9ct3xq?pid=TSHFFDHHYFDSFBRQ&lid=LSTTSHFFDHHYFDSFBRQUPS9GB&marketplace=FLIPKART&srno=s_2_76&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFFDHHYFDSFBRQ.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,1212,Grey,Short Sleeve,Polo Neck,Cotton Blend,Regular,2
Metronaut,"Printed Men Round Neck White, Black T-Shirt",4.3,299,https://www.flipkart.com/metronaut-printed-men-round-neck-white-black-t-shirt/p/itmaf4486bb45594?pid=TSHFNXZGZKMYCTVQ&lid=LSTTSHFNXZGZKMYCTVQIDB6SH&marketplace=FLIPKART&srno=s_2_77&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFNXZGZKMYCTVQ.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,62,White,Short Sleeve,Round Neck,Cotton Blend,Slim,2
FastColors,Color Block Men Round Neck White T-Shirt,3.7,379,https://www.flipkart.com/fastcolors-color-block-men-round-neck-white-t-shirt/p/itmdf55b211d5370?pid=TSHFDJ2GVQSEMSRH&lid=LSTTSHFDJ2GVQSEMSRHTKXJDU&marketplace=FLIPKART&srno=s_2_78&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFDJ2GVQSEMSRH.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,41,Whitee,Full Sleeve,Round Neck,Pure Cotton,Regular,2
The EG Store,Color Block Men Round Neck Grey T-Shirt,3.8,319,https://www.flipkart.com/eg-store-color-block-men-round-neck-grey-t-shirt/p/itm0534a077dd6e0?pid=TSHFEJWYFHYED8RG&lid=LSTTSHFEJWYFHYED8RGXPAGBV&marketplace=FLIPKART&srno=s_2_79&otracker=search&otracker1=search&fm=organic&iid=86203c1d-6a47-4a66-b068-4f865dcfb9e7.TSHFEJWYFHYED8RG.SEARCH&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,2127,Grey,Short Sleeve,Round Neck,Polycotton,Slim,2
Peter England,Striped Men Polo Neck Dark Blue T-Shirt,4.1,799,https://www.flipkart.com/peter-england-striped-men-polo-neck-dark-blue-t-shirt/p/itmda824449afbc6?pid=TSHFM5BKHCSCATZ5&lid=LSTTSHFM5BKHCSCATZ5WZR9ZN&marketplace=FLIPKART&srno=s_2_80&otracker=search&otracker1=search&fm=organic&iid=en_GlZxtjWLdg5hX1CKu87jGpP7yZi6xEY3JNN18Ei%2FWxZo1c7CiPeQSfesHVqcjJnmSLiDmbE59WQOjleG435tQA%3D%3D&ssid=qznw3q59ao0000001594639145530&qH=314c11a226d7cd83,201,Navy,Half Sleeve,Polo Neck,Polycotton,Regular Fit,2
Helmont,Solid Men Hooded Neck Yellow T-Shirt,4,284,https://www.flipkart.com/helmont-solid-men-hooded-neck-yellow-t-shirt/p/itm2a5409402f5fb?pid=TSHFMMYYPFNMAH53&lid=LSTTSHFMMYYPFNMAH53AYYDCM&marketplace=FLIPKART&srno=s_3_81&otracker=search&otracker1=search&fm=organic&iid=f1a2a8ab-1632-4a39-87ac-d79bd187e8ad.TSHFMMYYPFNMAH53.SEARCH&ssid=nxtbd8goxs0000001594639177850&qH=314c11a226d7cd83,93006,Multicolor,Full Sleeve,Hooded Neck,Cotton Blend,Regular Fit,3
Levi's,Graphic Print Men Round Neck White T-Shirt,4.1,999,https://www.flipkart.com/levi-s-graphic-print-men-round-neck-white-t-shirt/p/itmfbrmz4bndyu53?pid=TSHFBRMZZFEHB35V&lid=LSTTSHFBRMZZFEHB35V48ISCY&marketplace=FLIPKART&srno=s_3_82&otracker=search&otracker1=search&fm=organic&iid=f1a2a8ab-1632-4a39-87ac-d79bd187e8ad.TSHFBRMZZFEHB35V.SEARCH&ssid=nxtbd8goxs0000001594639177850&qH=314c11a226d7cd83,1730,White,Half Sleeve,Round Neck,Cotton Blend,Regular,3
FastColors,"Color Block Men Round Neck White, Blue T-Shirt",3.9,663,https://www.flipkart.com/fastcolors-color-block-men-round-neck-white-blue-t-shirt/p/itm1908ca026db6c?pid=TSHFSMJWZZZFJ3NK&lid=LSTTSHFSMJWZZZFJ3NKBOUVVJ&marketplace=FLIPKART&srno=s_3_83&otracker=search&otracker1=search&fm=organic&iid=f1a2a8ab-1632-4a39-87ac-d79bd187e8ad.TSHFSMJWZZZFJ3NK.SEARCH&ssid=nxtbd8goxs0000001594639177850&qH=314c11a226d7cd83,132,Blue White,Full Sleeve,Round Neck,Pure Cotton,Regular,3
The EG Store,Color Block Men Round Neck Red T-Shirt,3.8,328,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itma955b401c2425?pid=TSHFGXTNP9YNGNVC&lid=LSTTSHFGXTNP9YNGNVCH2ADBO&marketplace=FLIPKART&srno=s_3_84&otracker=search&otracker1=search&fm=organic&iid=en_A8eD6e9Gww6IQfMI6Pj%2BCfq5uPERkOE5GBkoPxyMWiDt4BnxT5Daawg2bRAnFS9Qmd9YHhnRXdeTppJzUR69MQ%3D%3D&ssid=nxtbd8goxs0000001594639177850&qH=314c11a226d7cd83,14194,Red,Full Sleeve,Round Neck,Polycotton,Slim,3
Helmont,Striped Men Hooded Neck Maroon T-Shirt,4,284,https://www.flipkart.com/helmont-striped-men-hooded-neck-maroon-t-shirt/p/itmfdfvubqaue6jz?pid=TSHFDFTFYV33SHEK&lid=LSTTSHFDFTFYV33SHEKUZRZLW&marketplace=FLIPKART&srno=s_3_85&otracker=search&otracker1=search&fm=organic&iid=f1a2a8ab-1632-4a39-87ac-d79bd187e8ad.TSHFDFTFYV33SHEK.SEARCH&ssid=nxtbd8goxs0000001594639177850&qH=314c11a226d7cd83,93006,Maroon,Full Sleeve,Hooded Neck,Cotton Blend,Regular Fit,3
